glottocode	latitude	longitude	humidity_overall_mean	humidity_overall_median	humidity_overall_sd	humidity_overall_IQR	humidity_mean_annual_mean	humidity_mean_annual_median	humidity_mean_annual_sd	humidity_mean_annual_IQR
dhan1264	20.772	73.742	0.0124392875536434	0.0115950000472367	0.0050015455249245	0.00990500033367425	0.0124309406791383	0.0114386263982548	0.00517656646348174	0.00950968929909221
chig1238	-1.044	29.912	0.0141427444124764	0.0143650001846254	0.0010353518643779	0.00126749975606799	0.0141462363577815	0.0143815764200149	0.000927641777130591	0.00114393573474242
kiku1240	-0.29	36.719	0.0113554879771176	0.0112100001424551	0.0014329956672488	0.00223249942064285	0.0113605704168512	0.0112804534405263	0.00135174626369171	0.00198135277605616
kili1267	-8.726	151.072	0.0192550460076381	0.0192699991166592	0.000629570637694548	0.000769998878240585	0.019256820880054	0.0192911819451385	0.000486793198811067	0.00059674298002695
komi1268	64.053	54.946	0.00447362784846058	0.00329999998211861	0.00315871646038909	0.00519500023801811	0.00446649617350579	0.00334328263771668	0.0032530667637426	0.00476584165800078
komi1269	59.66	54.796	0.00507269451508108	0.00382999994326383	0.00348356479505697	0.00609000021358952	0.00506495950334675	0.00397488818271086	0.00359764921521846	0.00557196666745262
konk1267	19.241	73.917	0.0124392875536434	0.0115950000472367	0.0050015455249245	0.00990500033367425	0.0124309406791383	0.0114386263982548	0.00517656646348174	0.00950968929909221
kore1280	37.5	128	0.00875001620541442	0.00766499992460012	0.00493998964611584	0.00842500000726432	0.00873856151802412	0.00765559928711607	0.00511880636801343	0.00796273541830791
krah1246	-8.012	312.423	0.0154789886925812	0.0176050001755357	0.00369807790002871	0.00619249953888357	0.0154933284789595	0.0173640277805842	0.00364419263129787	0.00576635966879419
kurd1259	35.65	45.81	0.0061526688791069	0.00604999996721745	0.00145766190522052	0.00219999998807907	0.00615572814755019	0.00604758681988137	0.0014221516572056	0.00203240488028516
laca1243	17.021	268.577	0.014948415277973	0.0152700003236532	0.00204235516983449	0.00366749987006187	0.0149478035388329	0.015230368072581	0.00207238976207251	0.00360212159123168
latv1249	56.826	24.309	0.00580577844143834	0.00540000014007092	0.00268426774920206	0.00467832526192069	0.00580370022449824	0.00543538264658612	0.00276852054002419	0.00441324829767432
ling1263	1.403	19.783	0.0182273919652878	0.0182600002735853	0.000716397019589861	0.000789999961853027	0.0182337520690601	0.0182910549273301	0.000492729694251121	0.000584722263738513
gand1255	0.669	32.152	0.0146795546523098	0.0148900002241135	0.00117903229361131	0.00125750014558434	0.0146800437050554	0.0148593749812183	0.00100752283729108	0.00111406040377915
luok1236	-0.933	34.49	0.0138208576964349	0.0138900000602007	0.00099429846653148	0.00148500059731305	0.0138218102844614	0.0139208992736207	0.000944164471878972	0.00132418023551711
liby1240	22.003	15.001	0.00436833181547648	0.00431000022217631	0.00133885643050216	0.00137749977875501	0.00436579980941299	0.00443055833360025	0.00105064885649312	0.00150851562486625
maha1287	31.009	77.532	0.00910234720433144	0.00783499982208014	0.00386745874262344	0.00595249957405031	0.00909297664640349	0.00785458334333574	0.00398683109697967	0.00490995556497688
manx1243	54.26	-4.454	0.00668226468370303	0.00633999984711409	0.00140923323694484	0.0024874999653548	0.00667914034109265	0.00637777777026511	0.00144331489778217	0.00233931110253454
maor1246	-38.288	176.541	0.00832179661825004	0.00816500000655651	0.0012106413438562	0.00189750012941658	0.00832592284898004	0.00814897361043323	0.00121184713859402	0.00178059931689252
mara1378	17.934	76.667	0.0111301929026729	0.00937499990686774	0.00490286222837413	0.00977250013966113	0.0111257911594906	0.00952053127629269	0.00504353062399287	0.00896042182284873
mari1278	55.83	48.41	0.00535078869770565	0.00441000005230308	0.00342823849974876	0.00619750027544796	0.00534354235968871	0.00452185209400745	0.00353845031151313	0.00591061248592774
yuca1254	18.776	271.043	0.0184866959307265	0.0187400002032518	0.00127266354603624	0.00203750049695373	0.0184873450781687	0.0187363535191657	0.00126179515988876	0.0019602160448105
meso1252	33.818	43.11	0.006065436254097	0.00616999994963408	0.00108841868465927	0.00139749993104488	0.00606688539539523	0.00615652293264348	0.00100792912618011	0.00132135312338101
stan1288	40.441	-1.118	0.00700266841291027	0.00655000004917383	0.00230467285847367	0.00393750006332994	0.00700398435862617	0.00662896596542042	0.00234632070182631	0.00378051007444608
minn1241	24.5	118.17	0.0153181393102185	0.0152650000527501	0.003927563407395	0.0076750002335757	0.0153103501031444	0.0153101187768496	0.00406707933240155	0.00720015279107934
moks1248	54.186	42.673	0.00558629732706263	0.00488994992338121	0.00331570083791429	0.00600500003201887	0.00558159751118984	0.00497104096737328	0.00342502170637652	0.00570598822054712
moro1292	32.5	-7.5	0.00799617191042864	0.00786500005051494	0.00131765744586995	0.00228499993681908	0.0079945333315614	0.00782833333424706	0.00133001814151339	0.00217709336397497
muyu1244	-9.195	152.731	0.0192550460076381	0.0192699991166592	0.000629570637694548	0.000769998878240585	0.019256820880054	0.0192911819451385	0.000486793198811067	0.00059674298002695
cent2132	19.125	261.7	0.0145192166772999	0.0147250001318753	0.00185199332230315	0.00324499956332147	0.0145249198679823	0.014700571501938	0.00185860305588432	0.00311571884473475
nava1243	36.211	249.918	0.00493740313903522	0.00474499980919063	0.00131379619078308	0.00174749980214983	0.00493503480938513	0.00481261387014658	0.00129873841905552	0.00155380486184084
nene1249	66.178	71.023	0.00355579055468405	0.00256000005174428	0.00278117528272646	0.00445749994833022	0.00355099024132985	0.00257346041325945	0.0028682798059001	0.00409614896509285
nepa1254	28	85	0.00967164511471066	0.00781999994069338	0.00459665883539773	0.00910750054754317	0.00965973794727089	0.00805835973005742	0.00476172615253039	0.00844729337000495
newa1246	27.261	84.958	0.00967164511471066	0.00781999994069338	0.00459665883539773	0.00910750054754317	0.00965973794727089	0.00805835973005742	0.00476172615253039	0.00844729337000495
nhen1239	1.045	293.035	0.0184511626160992	0.0184899996966124	0.000638852022138774	0.000867500435560942	0.018456626825927	0.018537013959657	0.000458744870128725	0.000512997878508435
carn1240	9.189	92.767	0.0190021467106395	0.0190650001168251	0.000846470367440858	0.00111749954521656	0.0190048581727547	0.0190470798148049	0.000707567549539992	0.000914793047640059
nyan1307	-0.464	30.548	0.0141427444124764	0.0143650001846254	0.0010353518643779	0.00126749975606799	0.0141462363577815	0.0143815764200149	0.000927641777130591	0.00114393573474242
norw1258	59.92	10.71	0.00491663112019087	0.00433499994687736	0.00228948884212893	0.00389749987516552	0.00491460876079043	0.00437424651560529	0.0023602330907985	0.00371833818321142
nyun1247	-33.12	118.151	0.00691141573482113	0.00677999993786216	0.000902043749716163	0.0013475000159815	0.00691467715781901	0.006808851409005	0.000897071644674924	0.00125171491688687
khan1278	4.709	7.444	0.0182165621089508	0.0182600002735853	0.000949655007076146	0.00120750023052096	0.0182127495532854	0.0182499576411727	0.000850278640017764	0.00109315899640529
pott1240	18.597	82.759	0.014529783552239	0.0138233499601483	0.0035472758516552	0.00675750011578202	0.0145226964613121	0.0138333652608304	0.00363000168193274	0.00619662883238763
rian1262	23.68	92.032	0.0141190865759831	0.0151249999180436	0.00561815069262671	0.0117575009353459	0.0141056699994692	0.0149466589727025	0.00583830584365989	0.0113847180667411
poli1260	51.844	18.626	0.00648120873635374	0.00605500000528991	0.00276328124807809	0.00485250016208738	0.00647798996436346	0.00613548611161403	0.00283836645481732	0.00450098435087259
west2386	30.095	75.347	0.0100173644468054	0.00784999970346689	0.00497532116002469	0.0066324999788776	0.0100030878660016	0.00793618055306271	0.00512059869386699	0.00585766249504458
rund1242	-1.442	31.319	0.0145513975367575	0.0146800000220537	0.000918479145804726	0.00129000004380941	0.0145518879227583	0.0146910326309606	0.000871530129983119	0.00121057291269406
russ1263	59	50	0.00535702552659424	0.00424999999813735	0.00351665452397858	0.00620000006165355	0.00534902640167114	0.00435136873016341	0.00363076380085276	0.0058378069200747
lule1254	67.276	17.806	0.00399773601319919	0.00338500004727393	0.00194277067847236	0.00289249984780326	0.00399531110897656	0.00338208819933546	0.00197903809332974	0.00272154687142271
